iter	Passed	Remaining
3233	20398	42676
3234	20405	42671
3235	20411	42663
3236	20416	42655
3237	20424	42653
3238	20430	42647
3239	20437	42640
3240	20442	42632
3241	20448	42625
3242	20454	42618
3243	20460	42610
3244	20465	42603
3245	20471	42595
3246	20477	42588
3247	20482	42580
3248	20488	42572
3249	20494	42565
3250	20500	42558
3251	20506	42551
3252	20512	42544
3253	20518	42537
3254	20523	42529
3255	20529	42521
3256	20535	42515
3257	20541	42507
3258	20547	42500
3259	20552	42492
3260	20558	42484
3261	20564	42477
3262	20570	42470
3263	20576	42463
3264	20581	42455
3265	20587	42448
3266	20593	42441
3267	20601	42439
3268	20608	42434
3269	20614	42427
3270	20620	42419
3271	20626	42412
3272	20631	42404
3273	20637	42396
3274	20643	42389
3275	20648	42381
3276	20654	42374
3277	20660	42367
3278	20666	42359
3279	20672	42353
3280	20678	42346
3281	20684	42338
3282	20689	42330
3283	20695	42324
3284	20704	42323
3285	20711	42318
3286	20716	42309
3287	20722	42301
3288	20728	42294
3289	20733	42287
3290	20742	42285
3291	20748	42278
3292	20753	42270
3293	20760	42264
3294	20766	42258
3295	20774	42253
3296	20787	42262
3297	20797	42264
3298	20805	42261
3299	20814	42259
3300	20820	42252
3301	20825	42243
3302	20831	42236
3303	20836	42228
3304	20842	42221
3305	20848	42214
3306	20854	42207
3307	20861	42201
3308	20867	42195
3309	20873	42188
3310	20878	42180
3311	20884	42172
3312	20890	42165
3313	20896	42157
3314	20901	42150
3315	20907	42141
3316	20912	42134
3317	20918	42127
3318	20924	42119
3319	20930	42113
3320	20937	42108
3321	20944	42103
3322	20951	42098
3323	20958	42094
3324	20969	42096
3325	20978	42096
3326	20991	42102
3327	20999	42099
3328	21006	42095
3329	21013	42090
3330	21019	42083
3331	21029	42084
3332	21043	42093
3333	21055	42098
3334	21063	42095
3335	21070	42090
3336	21080	42090
3337	21092	42095
3338	21101	42095
3339	21108	42090
3340	21114	42084
3341	21121	42079
3342	21127	42072
3343	21140	42077
3344	21153	42086
3345	21163	42086
3346	21174	42090
3347	21182	42085
3348	21188	42080
3349	21197	42079
3350	21207	42080
3351	21216	42078
3352	21226	42079
3353	21239	42085
3354	21246	42082
3355	21252	42075
3356	21259	42068
3357	21266	42064
3358	21273	42060
3359	21282	42057
3360	21291	42057
3361	21300	42057
3362	21309	42054
3363	21317	42051
3364	21326	42050
3365	21333	42045
3366	21340	42040
3367	21347	42035
3368	21354	42030
3369	21364	42032
3370	21376	42037
3371	21390	42045
3372	21398	42042
3373	21406	42038
3374	21413	42033
3375	21420	42027
3376	21425	42020
3377	21432	42015
3378	21439	42010
3379	21450	42012
3380	21461	42014
3381	21478	42029
3382	21488	42031
3383	21499	42033
3384	21512	42039
3385	21518	42033
3386	21525	42027
3387	21546	42050
3388	21557	42052
3389	21568	42055
3390	21574	42049
3391	21580	42041
3392	21587	42036
3393	21594	42031
3394	21600	42024
3395	21606	42017
3396	21613	42011
3397	21619	42005
3398	21626	42000
3399	21634	41996
3400	21643	41994
3401	21650	41990
3402	21658	41987
3403	21666	41984
3404	21673	41979
3405	21681	41975
3406	21688	41970
3407	21698	41970
3408	21709	41973
3409	21719	41974
3410	21727	41970
3411	21734	41965
3412	21741	41960
3413	21750	41959
3414	21758	41956
3415	21767	41954
3416	21776	41954
3417	21786	41954
3418	21795	41952
3419	21804	41950
3420	21812	41947
3421	21819	41943
3422	21827	41940
3423	21836	41937
3424	21844	41934
3425	21852	41932
3426	21862	41932
3427	21871	41931
3428	21880	41928
3429	21893	41936
3430	21902	41935
3431	21913	41936
3432	21927	41944
3433	21940	41952
3434	21948	41948
3435	21956	41945
3436	21963	41940
3437	21971	41936
3438	22003	41979
3439	22014	41980
3440	22039	42011
3441	22051	42015
3442	22060	42013
3443	22068	42010
3444	22076	42006
3445	22082	41999
3446	22090	41996
3447	22099	41993
3448	22106	41988
3449	22113	41983
3450	22120	41978
3451	22128	41975
3452	22135	41970
3453	22142	41965
3454	22152	41965
3455	22161	41963
3456	22170	41961
3457	22179	41959
3458	22187	41955
3459	22195	41954
3460	22204	41952
3461	22211	41947
3462	22218	41940
3463	22224	41934
3464	22231	41927
3465	22237	41921
3466	22243	41914
3467	22250	41908
3468	22256	41902
3469	22263	41897
3470	22271	41892
3471	22277	41885
3472	22283	41879
3473	22290	41873
3474	22297	41867
3475	22303	41861
3476	22310	41855
3477	22316	41848
3478	22323	41842
3479	22329	41835
3480	22336	41830
3481	22342	41822
3482	22349	41817
3483	22355	41810
3484	22361	41803
3485	22367	41795
3486	22372	41787
3487	22378	41780
3488	22384	41772
3489	22390	41765
3490	22396	41759
3491	22403	41753
3492	22409	41745
3493	22415	41739
3494	22421	41731
3495	22427	41724
3496	22433	41717
3497	22439	41710
3498	22445	41702
3499	22451	41695
3500	22456	41687
3501	22463	41681
3502	22469	41674
3503	22475	41666
3504	22480	41657
3505	22486	41650
3506	22492	41643
3507	22499	41638
3508	22506	41632
3509	22511	41624
3510	22517	41616
3511	22523	41608
3512	22528	41600
3513	22534	41593
3514	22540	41586
3515	22545	41577
3516	22552	41571
3517	22558	41564
3518	22564	41557
3519	22570	41549
3520	22576	41542
3521	22583	41536
3522	22588	41528
3523	22594	41521
3524	22600	41513
3525	22606	41507
3526	22612	41499
3527	22617	41491
3528	22623	41484
3529	22630	41478
3530	22636	41470
3531	22641	41462
3532	22647	41454
3533	22653	41447
3534	22658	41439
3535	22665	41432
3536	22671	41426
3537	22676	41418
3538	22682	41410
3539	22688	41402
3540	22694	41396
3541	22700	41389
3542	22706	41382
3543	22713	41375
3544	22719	41368
3545	22725	41361
3546	22731	41354
3547	22736	41346
3548	22742	41338
3549	22747	41330
3550	22754	41324
3551	22759	41316
3552	22765	41308
3553	22771	41301
3554	22777	41294
3555	22782	41285
3556	22788	41277
3557	22795	41272
3558	22801	41265
3559	22806	41256
3560	22812	41249
3561	22818	41241
3562	22823	41233
3563	22829	41226
3564	22835	41219
3565	22841	41212
3566	22848	41207
3567	22855	41201
3568	22861	41194
3569	22867	41186
3570	22872	41178
3571	22878	41171
3572	22884	41164
3573	22890	41156
3574	22896	41149
3575	22902	41142
3576	22908	41135
3577	22914	41128
3578	22920	41120
3579	22926	41113
3580	22932	41106
3581	22937	41098
3582	22943	41091
3583	22952	41088
3584	22957	41080
3585	22963	41072
3586	22968	41064
3587	22974	41056
3588	22979	41048
3589	22985	41040
3590	22991	41033
3591	22997	41027
3592	23004	41020
3593	23009	41012
3594	23015	41004
3595	23020	40997
3596	23026	40989
3597	23032	40982
3598	23039	40976
3599	23045	40969
3600	23051	40962
3601	23057	40955
3602	23063	40947
3603	23069	40940
3604	23074	40932
3605	23080	40925
3606	23086	40917
3607	23091	40909
3608	23097	40902
3609	23103	40894
3610	23108	40886
3611	23114	40879
3612	23120	40871
3613	23125	40863
3614	23131	40856
3615	23137	40849
3616	23143	40841
3617	23148	40833
3618	23154	40825
3619	23160	40819
3620	23166	40812
3621	23172	40804
3622	23177	40796
3623	23183	40788
3624	23189	40781
3625	23195	40773
3626	23200	40766
3627	23208	40762
3628	23220	40764
3629	23229	40763
3630	23251	40785
3631	23260	40783
3632	23266	40776
3633	23275	40773
3634	23280	40765
3635	23286	40757
3636	23292	40750
3637	23298	40743
3638	23304	40736
3639	23310	40728
3640	23315	40720
3641	23320	40712
3642	23326	40704
3643	23332	40696
3644	23338	40689
3645	23343	40682
3646	23350	40675
3647	23360	40676
3648	23369	40674
3649	23394	40699
3650	23399	40692
3651	23406	40684
3652	23411	40677
3653	23417	40669
3654	23422	40661
3655	23428	40654
3656	23434	40646
3657	23439	40638
3658	23445	40631
3659	23451	40623
3660	23457	40616
3661	23464	40610
3662	23470	40603
3663	23476	40596
3664	23486	40596
3665	23498	40599
3666	23514	40610
3667	23523	40608
3668	23529	40600
3669	23535	40594
3670	23541	40586
3671	23547	40578
3672	23552	40571
3673	23558	40564
3674	23564	40556
3675	23570	40549
3676	23576	40541
3677	23581	40533
3678	23587	40525
3679	23592	40518
3680	23598	40510
3681	23605	40504
3682	23610	40496
3683	23616	40489
3684	23622	40481
3685	23628	40474
3686	23635	40469
3687	23641	40462
3688	23648	40456
3689	23654	40450
3690	23660	40442
3691	23666	40435
3692	23671	40427
3693	23677	40419
3694	23683	40411
3695	23688	40403
3696	23694	40395
3697	23699	40387
3698	23704	40379
3699	23710	40371
3700	23716	40364
3701	23722	40358
3702	23728	40350
3703	23734	40343
3704	23740	40336
3705	23746	40328
3706	23752	40321
3707	23757	40314
3708	23763	40306
3709	23768	40297
3710	23774	40290
3711	23781	40285
3712	23787	40278
3713	23793	40271
3714	23799	40264
3715	23806	40257
3716	23812	40250
3717	23817	40242
3718	23823	40235
3719	23829	40228
3720	23835	40220
3721	23840	40213
3722	23847	40206
3723	23853	40200
3724	23859	40192
3725	23865	40185
3726	23870	40177
3727	23876	40169
3728	23882	40162
3729	23888	40155
3730	23893	40147
3731	23899	40140
3732	23905	40133
3733	23911	40126
3734	23917	40119
3735	23923	40111
3736	23929	40105
3737	23935	40098
3738	23942	40091
3739	23947	40083
3740	23954	40077
3741	23960	40070
3742	23966	40064
3743	23972	40057
3744	23979	40050
3745	23985	40043
3746	23990	40036
3747	23996	40028
3748	24002	40021
3749	24008	40013
3750	24013	40005
3751	24019	39997
3752	24025	39990
3753	24030	39983
3754	24037	39977
3755	24045	39972
3756	24051	39966
3757	24058	39960
3758	24063	39952
3759	24069	39945
3760	24075	39937
3761	24080	39929
3762	24086	39921
3763	24091	39913
3764	24097	39905
3765	24102	39897
3766	24108	39890
3767	24114	39883
3768	24120	39876
3769	24126	39868
3770	24132	39861
3771	24137	39853
3772	24143	39846
3773	24148	39838
3774	24154	39831
3775	24160	39824
3776	24167	39818
3777	24173	39811
3778	24178	39802
3779	24184	39795
3780	24189	39787
3781	24194	39778
3782	24200	39771
3783	24206	39764
3784	24212	39757
3785	24218	39750
3786	24225	39744
3787	24230	39736
3788	24236	39729
3789	24242	39721
3790	24247	39713
3791	24254	39708
3792	24260	39700
3793	24266	39693
3794	24271	39685
3795	24277	39678
3796	24282	39669
3797	24288	39662
3798	24294	39654
3799	24299	39646
3800	24305	39639
3801	24311	39631
3802	24316	39624
3803	24322	39617
3804	24328	39609
3805	24333	39601
3806	24340	39594
3807	24345	39587
3808	24351	39580
3809	24366	39586
3810	24373	39582
3811	24379	39574
3812	24384	39567
3813	24390	39559
3814	24396	39551
3815	24401	39543
3816	24407	39536
3817	24412	39528
3818	24418	39520
3819	24423	39513
3820	24429	39505
3821	24435	39498
3822	24440	39490
3823	24447	39483
3824	24452	39475
3825	24459	39469
3826	24465	39462
3827	24470	39454
3828	24476	39447
3829	24481	39439
3830	24487	39432
3831	24492	39423
3832	24498	39416
3833	24505	39410
3834	24511	39404
3835	24517	39396
3836	24525	39393
3837	24531	39386
3838	24537	39379
3839	24543	39372
3840	24549	39364
3841	24554	39356
3842	24560	39348
3843	24566	39341
3844	24571	39334
3845	24577	39326
3846	24583	39319
3847	24588	39311
3848	24594	39304
3849	24599	39296
3850	24605	39288
3851	24611	39281
3852	24617	39273
3853	24625	39270
3854	24632	39264
3855	24639	39258
3856	24646	39254
3857	24652	39247
3858	24658	39239
3859	24663	39231
3860	24669	39224
3861	24676	39219
3862	24682	39211
3863	24687	39203
3864	24693	39196
3865	24699	39190
3866	24705	39182
3867	24711	39175
3868	24716	39167
3869	24722	39159
3870	24730	39156
3871	24735	39147
3872	24741	39140
3873	24747	39133
3874	24753	39125
3875	24758	39118
3876	24765	39112
3877	24771	39104
3878	24776	39097
3879	24782	39089
3880	24788	39082
3881	24793	39074
3882	24800	39068
3883	24805	39060
3884	24811	39053
3885	24817	39045
3886	24823	39038
3887	24828	39031
3888	24834	39023
3889	24841	39017
3890	24846	39010
3891	24852	39003
3892	24858	38995
3893	24864	38988
3894	24870	38981
3895	24876	38974
3896	24881	38966
3897	24887	38959
3898	24893	38951
3899	24898	38944
3900	24904	38936
3901	24910	38929
3902	24917	38923
3903	24923	38917
3904	24929	38910
3905	24936	38904
3906	24941	38897
3907	24948	38890
3908	24953	38882
3909	24962	38879
3910	24967	38872
3911	24973	38864
3912	24978	38856
3913	24984	38849
3914	24989	38841
3915	24995	38833
3916	25001	38826
3917	25006	38818
3918	25012	38811
3919	25019	38805
3920	25025	38798
3921	25031	38792
3922	25037	38785
3923	25043	38778
3924	25050	38771
3925	25055	38763
3926	25061	38756
3927	25067	38749
3928	25072	38741
3929	25077	38733
3930	25083	38726
3931	25089	38719
3932	25096	38713
3933	25102	38706
3934	25108	38699
3935	25114	38692
3936	25120	38685
3937	25126	38678
3938	25131	38670
3939	25137	38663
3940	25143	38655
3941	25149	38649
3942	25155	38641
3943	25160	38634
3944	25166	38627
3945	25172	38620
3946	25178	38612
3947	25184	38605
3948	25190	38599
3949	25196	38591
3950	25201	38584
3951	25208	38577
3952	25218	38577
3953	25229	38578
3954	25240	38579
3955	25253	38582
3956	25262	38580
3957	25269	38574
3958	25274	38566
3959	25280	38558
3960	25286	38551
3961	25291	38544
3962	25298	38537
3963	25303	38530
3964	25309	38523
3965	25315	38515
3966	25321	38508
3967	25327	38501
3968	25333	38495
3969	25341	38490
3970	25347	38483
3971	25353	38476
3972	25361	38473
3973	25370	38469
3974	25382	38472
3975	25387	38464
3976	25393	38457
3977	25398	38449
3978	25404	38441
3979	25410	38434
3980	25415	38427
3981	25421	38419
3982	25428	38414
3983	25434	38407
3984	25440	38399
3985	25445	38391
3986	25451	38383
3987	25456	38376
3988	25461	38368
3989	25467	38360
3990	25472	38353
3991	25478	38345
3992	25488	38343
3993	25498	38343
3994	25512	38347
3995	25517	38340
3996	25523	38333
3997	25529	38326
3998	25535	38318
3999	25540	38311
4000	25546	38303
4001	25552	38296
4002	25557	38289
4003	25563	38281
4004	25569	38274
4005	25574	38266
4006	25580	38259
4007	25586	38251
4008	25591	38243
4009	25597	38236
4010	25603	38229
4011	25609	38222
4012	25616	38217
4013	25623	38211
4014	25630	38206
4015	25637	38200
4016	25643	38194
4017	25649	38186
4018	25654	38179
4019	25660	38171
4020	25665	38163
4021	25671	38155
4022	25677	38149
4023	25683	38142
4024	25688	38134
4025	25694	38126
4026	25700	38119
4027	25705	38112
4028	25711	38105
4029	25718	38098
4030	25723	38091
4031	25729	38083
4032	25735	38076
4033	25740	38068
4034	25747	38062
4035	25753	38055
4036	25758	38047
4037	25765	38042
4038	25772	38037
4039	25778	38029
4040	25784	38022
4041	25790	38016
4042	25796	38008
4043	25802	38001
4044	25808	37995
4045	25815	37989
4046	25821	37982
4047	25827	37975
4048	25833	37968
4049	25840	37963
4050	25846	37955
4051	25852	37948
4052	25857	37940
4053	25863	37933
4054	25868	37926
4055	25874	37918
4056	25880	37911
4057	25886	37904
4058	25891	37896
4059	25897	37889
4060	25903	37882
4061	25909	37875
4062	25916	37869
4063	25922	37862
4064	25928	37856
4065	25933	37848
4066	25939	37841
4067	25945	37834
4068	25952	37828
4069	25958	37821
4070	25963	37813
4071	25969	37805
4072	25974	37797
4073	25980	37791
4074	25987	37785
4075	25992	37777
4076	25998	37770
4077	26004	37762
4078	26010	37755
4079	26015	37747
4080	26021	37740
4081	26027	37734
4082	26033	37727
4083	26039	37720
4084	26045	37713
4085	26054	37710
4086	26081	37733
4087	26088	37729
4088	26094	37722
4089	26100	37715
4090	26106	37707
4091	26111	37699
4092	26117	37692
4093	26122	37684
4094	26128	37677
4095	26134	37670
4096	26140	37664
4097	26146	37656
4098	26152	37648
4099	26158	37642
4100	26163	37634
4101	26169	37627
4102	26174	37619
4103	26180	37612
4104	26186	37604
4105	26191	37597
4106	26197	37590
4107	26204	37583
4108	26210	37577
4109	26215	37569
4110	26221	37561
4111	26227	37554
4112	26232	37547
4113	26238	37539
4114	26243	37531
4115	26248	37523
4116	26254	37516
4117	26260	37509
4118	26266	37502
4119	26271	37494
4120	26277	37487
4121	26283	37480
4122	26288	37472
4123	26294	37465
4124	26301	37459
4125	26307	37452
4126	26313	37445
4127	26318	37438
4128	26324	37430
4129	26330	37424
4130	26336	37416
4131	26342	37409
4132	26348	37402
4133	26353	37394
4134	26359	37387
4135	26364	37380
4136	26370	37372
4137	26376	37365
4138	26383	37359
4139	26389	37352
4140	26394	37345
4141	26401	37339
4142	26406	37331
4143	26412	37324
4144	26419	37318
4145	26424	37310
4146	26430	37303
4147	26435	37295
4148	26441	37288
4149	26447	37281
4150	26453	37274
4151	26459	37267
4152	26464	37259
4153	26470	37252
4154	26476	37245
4155	26482	37239
4156	26488	37231
4157	26494	37225
4158	26501	37218
4159	26507	37212
4160	26513	37205
4161	26519	37198
4162	26526	37192
4163	26532	37186
4164	26538	37179
4165	26544	37172
4166	26550	37166
4167	26556	37159
4168	26562	37152
4169	26568	37144
4170	26573	37137
4171	26579	37130
4172	26586	37123
4173	26592	37116
4174	26598	37110
4175	26604	37103
4176	26610	37096
4177	26616	37089
4178	26621	37082
4179	26627	37074
4180	26633	37067
4181	26638	37060
4182	26644	37053
4183	26650	37045
4184	26655	37037
4185	26661	37030
4186	26667	37023
4187	26672	37015
4188	26678	37008
4189	26684	37001
4190	26689	36993
4191	26695	36986
4192	26701	36978
4193	26706	36971
4194	26714	36966
4195	26719	36959
4196	26725	36951
4197	26730	36944
4198	26736	36936
4199	26742	36930
4200	26751	36927
4201	26758	36921
4202	26763	36914
4203	26769	36907
4204	26775	36899
4205	26781	36893
4206	26787	36885
4207	26793	36879
4208	26799	36872
4209	26805	36865
4210	26811	36858
4211	26816	36850
4212	26823	36844
4213	26828	36836
4214	26834	36829
4215	26839	36822
4216	26845	36814
4217	26851	36807
4218	26857	36800
4219	26863	36794
4220	26869	36787
4221	26875	36780
4222	26881	36773
4223	26886	36765
4224	26892	36758
4225	26897	36750
4226	26903	36743
4227	26909	36736
4228	26915	36729
4229	26921	36722
4230	26926	36714
4231	26932	36707
4232	26938	36701
4233	26944	36694
4234	26950	36687
4235	26956	36680
4236	26961	36672
4237	26968	36665
4238	26976	36662
4239	26982	36655
4240	26989	36649
4241	26995	36642
4242	27001	36636
4243	27006	36628
4244	27012	36621
4245	27017	36613
4246	27023	36606
4247	27029	36599
4248	27035	36592
4249	27041	36585
4250	27047	36578
4251	27052	36571
4252	27058	36563
4253	27064	36556
4254	27070	36549
4255	27075	36542
4256	27081	36534
4257	27087	36527
4258	27093	36520
4259	27099	36513
4260	27104	36506
4261	27110	36499
4262	27116	36492
4263	27122	36485
4264	27127	36477
4265	27134	36471
4266	27139	36464
4267	27145	36457
4268	27152	36450
4269	27157	36443
4270	27163	36436
4271	27168	36428
4272	27174	36421
4273	27180	36414
4274	27185	36406
4275	27192	36400
4276	27197	36393
4277	27203	36385
4278	27209	36379
4279	27216	36373
4280	27225	36370
4281	27236	36371
4282	27244	36366
4283	27253	36363
4284	27262	36361
4285	27273	36360
4286	27282	36357
4287	27289	36352
4288	27295	36345
4289	27301	36338
4290	27307	36331
4291	27313	36324
4292	27318	36316
4293	27323	36308
4294	27329	36301
4295	27335	36294
4296	27343	36290
4297	27351	36285
4298	27361	36284
4299	27374	36287
4300	27383	36284
4301	27389	36277
4302	27395	36270
4303	27400	36262
4304	27406	36255
4305	27412	36248
4306	27419	36243
4307	27425	36235
4308	27430	36228
4309	27436	36221
4310	27441	36213
4311	27447	36206
4312	27453	36199
4313	27459	36192
4314	27464	36184
4315	27471	36178
4316	27480	36175
4317	27490	36174
4318	27504	36178
4319	27511	36172
4320	27517	36165
4321	27523	36158
4322	27529	36151
4323	27535	36145
4324	27541	36138
4325	27547	36130
4326	27552	36123
4327	27558	36116
4328	27564	36109
4329	27570	36102
4330	27576	36095
4331	27582	36089
4332	27588	36082
4333	27593	36074
4334	27600	36067
4335	27606	36061
4336	27613	36056
4337	27620	36050
4338	27626	36044
4339	27633	36037
4340	27639	36031
4341	27645	36024
4342	27652	36018
4343	27658	36011
4344	27663	36004
4345	27669	35996
4346	27675	35989
4347	27681	35983
4348	27687	35976
4349	27693	35969
4350	27698	35961
4351	27705	35955
4352	27711	35948
4353	27716	35941
4354	27722	35934
4355	27728	35927
4356	27733	35919
4357	27739	35912
4358	27745	35905
4359	27751	35898
4360	27757	35891
4361	27763	35885
4362	27768	35877
4363	27774	35870
4364	27780	35863
4365	27786	35856
4366	27792	35849
4367	27797	35842
4368	27804	35835
4369	27809	35828
4370	27815	35821
4371	27821	35814
4372	27828	35808
4373	27834	35801
4374	27839	35793
4375	27845	35786
4376	27851	35779
4377	27856	35772
4378	27862	35765
4379	27868	35757
4380	27874	35751
4381	27880	35744
4382	27886	35737
4383	27892	35730
4384	27899	35724
4385	27904	35717
4386	27910	35710
4387	27916	35703
4388	27921	35696
4389	27927	35688
4390	27933	35681
4391	27939	35674
4392	27944	35667
4393	27951	35661
4394	27957	35654
4395	27963	35647
4396	27969	35640
4397	27975	35634
4398	27981	35627
4399	27987	35619
4400	27992	35612
4401	27999	35606
4402	28004	35599
4403	28010	35592
4404	28016	35585
4405	28022	35578
4406	28028	35571
4407	28034	35564
4408	28040	35557
4409	28045	35549
4410	28051	35542
4411	28057	35536
4412	28063	35529
4413	28069	35522
4414	28075	35515
4415	28081	35509
4416	28088	35502
4417	28094	35496
4418	28100	35489
4419	28106	35482
4420	28111	35475
4421	28117	35467
4422	28123	35461
4423	28129	35454
4424	28134	35446
4425	28140	35439
4426	28146	35432
4427	28152	35425
4428	28158	35418
4429	28164	35412
4430	28170	35405
4431	28176	35398
4432	28181	35391
4433	28187	35384
4434	28194	35377
4435	28199	35370
4436	28206	35364
4437	28214	35360
4438	28220	35353
4439	28226	35346
4440	28232	35339
4441	28238	35332
4442	28244	35325
4443	28249	35318
4444	28255	35311
4445	28262	35305
4446	28268	35298
4447	28273	35291
4448	28279	35284
4449	28286	35278
4450	28292	35271
4451	28297	35264
4452	28303	35256
4453	28309	35250
4454	28314	35242
4455	28320	35235
4456	28326	35228
4457	28332	35221
4458	28338	35214
4459	28344	35207
4460	28350	35201
4461	28356	35195
4462	28362	35187
4463	28368	35181
4464	28374	35174
4465	28380	35167
4466	28386	35160
4467	28392	35153
4468	28398	35146
4469	28404	35139
4470	28410	35133
4471	28416	35126
4472	28421	35119
4473	28427	35112
4474	28434	35106
4475	28441	35100
4476	28447	35093
4477	28453	35086
4478	28458	35079
4479	28464	35072
4480	28471	35066
4481	28476	35058
4482	28482	35052
4483	28488	35044
4484	28494	35038
4485	28499	35030
4486	28506	35024
4487	28512	35017
4488	28517	35010
4489	28523	35002
4490	28529	34996
4491	28534	34988
4492	28540	34982
4493	28547	34975
4494	28554	34970
4495	28560	34963
4496	28569	34960
4497	28575	34954
4498	28581	34946
4499	28587	34940
4500	28593	34933
4501	28599	34926
4502	28605	34919
4503	28611	34912
4504	28616	34905
4505	28623	34899
4506	28632	34896
4507	28640	34892
4508	28648	34887
4509	28654	34880
4510	28662	34876
4511	28668	34870
4512	28675	34864
4513	28681	34857
4514	28687	34851
4515	28695	34846
4516	28702	34840
4517	28709	34835
4518	28715	34829
4519	28722	34822
4520	28729	34817
4521	28735	34810
4522	28741	34803
4523	28747	34797
4524	28753	34790
4525	28761	34785
4526	28768	34779
4527	28774	34772
4528	28781	34768
4529	28789	34763
4530	28796	34758
4531	28803	34751
4532	28809	34745
4533	28815	34738
4534	28821	34731
4535	28827	34725
4536	28834	34719
4537	28840	34712
4538	28846	34705
4539	28853	34700
4540	28859	34693
4541	28866	34688
4542	28873	34681
4543	28878	34674
4544	28884	34667
4545	28890	34661
4546	28897	34655
4547	28905	34650
4548	28911	34643
4549	28917	34637
4550	28923	34631
4551	28930	34624
4552	28936	34618
4553	28942	34611
4554	28948	34604
4555	28955	34599
4556	28962	34593
4557	28967	34586
4558	28974	34580
4559	28980	34573
4560	28986	34566
4561	28992	34559
4562	28998	34553
4563	29005	34547
4564	29011	34540
4565	29016	34532
4566	29022	34526
4567	29029	34519
4568	29036	34514
4569	29042	34507
4570	29048	34500
4571	29054	34494
4572	29060	34487
4573	29065	34480
4574	29071	34472
4575	29077	34465
4576	29082	34458
4577	29088	34451
4578	29094	34444
4579	29100	34437
4580	29106	34431
4581	29112	34424
4582	29118	34417
4583	29125	34411
4584	29130	34404
4585	29136	34396
4586	29142	34389
4587	29147	34381
4588	29152	34374
4589	29158	34367
4590	29165	34362
4591	29171	34354
4592	29177	34348
4593	29182	34340
4594	29189	34334
4595	29195	34328
4596	29201	34321
4597	29207	34315
4598	29216	34310
4599	29223	34305
4600	29230	34299
4601	29240	34298
4602	29248	34294
4603	29265	34299
4604	29276	34298
4605	29287	34297
4606	29300	34299
4607	29319	34308
4608	29325	34301
4609	29331	34294
4610	29337	34287
4611	29346	34284
4612	29357	34282
4613	29372	34287
4614	29380	34282
4615	29387	34276
4616	29393	34270
4617	29399	34263
4618	29405	34256
4619	29411	34249
4620	29417	34242
4621	29422	34235
4622	29428	34228
4623	29435	34222
4624	29441	34215
4625	29448	34209
4626	29456	34205
4627	29462	34198
4628	29469	34192
4629	29477	34189
4630	29490	34190
4631	29502	34190
4632	29508	34183
4633	29514	34176
4634	29520	34169
4635	29525	34162
4636	29531	34155
4637	29537	34148
4638	29542	34140
4639	29548	34133
4640	29554	34127
4641	29560	34120
4642	29566	34113
4643	29572	34106
4644	29578	34099
4645	29584	34092
4646	29590	34085
4647	29596	34079
4648	29602	34072
4649	29609	34066
4650	29616	34061
4651	29623	34055
4652	29629	34048
4653	29635	34041
4654	29641	34034
4655	29646	34027
4656	29652	34020
4657	29658	34013
4658	29663	34006
4659	29669	33998
4660	29674	33991
4661	29681	33985
4662	29687	33978
4663	29692	33971
4664	29699	33964
4665	29705	33957
4666	29711	33950
4667	29716	33944
4668	29723	33937
4669	29729	33931
4670	29736	33925
4671	29742	33918
4672	29749	33912
4673	29756	33907
4674	29763	33901
4675	29769	33894
4676	29775	33887
4677	29782	33882
4678	29788	33875
4679	29795	33869
4680	29801	33863
4681	29807	33856
4682	29814	33851
4683	29821	33845
4684	29828	33839
4685	29834	33833
4686	29841	33826
4687	29847	33820
4688	29854	33815
4689	29861	33809
4690	29867	33802
4691	29874	33796
4692	29880	33790
4693	29886	33783
4694	29892	33776
4695	29898	33769
4696	29904	33762
4697	29910	33756
4698	29916	33749
4699	29922	33742
4700	29928	33735
4701	29934	33728
4702	29940	33722
4703	29946	33714
4704	29952	33708
4705	29958	33701
4706	29964	33694
4707	29970	33687
4708	29976	33681
4709	29982	33674
4710	29987	33667
4711	29994	33660
4712	30000	33653
4713	30006	33647
4714	30011	33640
4715	30018	33633
4716	30024	33627
4717	30030	33620
4718	30036	33613
4719	30042	33607
4720	30049	33600
4721	30055	33594
4722	30061	33587
4723	30067	33580
4724	30073	33574
4725	30079	33567
4726	30085	33560
4727	30091	33553
4728	30098	33547
4729	30103	33540
4730	30109	33533
4731	30115	33526
4732	30121	33519
4733	30127	33512
4734	30133	33506
4735	30139	33500
4736	30145	33492
4737	30151	33486
4738	30157	33479
4739	30163	33472
4740	30169	33466
4741	30176	33459
4742	30182	33453
4743	30189	33447
4744	30195	33440
4745	30201	33433
4746	30207	33427
4747	30214	33421
4748	30220	33415
4749	30226	33408
4750	30232	33401
4751	30238	33394
4752	30244	33387
4753	30249	33380
4754	30255	33373
4755	30261	33366
4756	30267	33359
4757	30273	33353
4758	30279	33346
4759	30286	33340
4760	30292	33333
4761	30298	33326
4762	30304	33320
4763	30310	33313
4764	30316	33306
4765	30322	33299
4766	30328	33292
4767	30334	33286
4768	30340	33279
4769	30346	33272
4770	30352	33266
4771	30358	33259
4772	30363	33251
4773	30369	33244
4774	30375	33237
4775	30381	33231
4776	30387	33224
4777	30393	33217
4778	30399	33211
4779	30406	33205
4780	30413	33200
4781	30420	33193
4782	30426	33187
4783	30432	33181
4784	30440	33175
4785	30446	33169
4786	30452	33162
