iter	RMSE
3222	24.25052293
3223	24.24863759
3224	24.24712571
3225	24.24561421
3226	24.2432046
3227	24.24135295
3228	24.23986222
3229	24.23743444
3230	24.23600564
3231	24.23453619
3232	24.23253227
3233	24.23137906
3234	24.22971625
3235	24.22784023
3236	24.22689591
3237	24.22523419
3238	24.22310309
3239	24.22201794
3240	24.22071061
3241	24.21925994
3242	24.21786907
3243	24.21671739
3244	24.2153471
3245	24.21431111
3246	24.21341256
3247	24.21136043
3248	24.21044895
3249	24.20810362
3250	24.20719758
3251	24.20559589
3252	24.20418869
3253	24.20212139
3254	24.19983165
3255	24.19751367
3256	24.19593077
3257	24.1948858
3258	24.19330978
3259	24.19220265
3260	24.1913295
3261	24.19022016
3262	24.18938784
3263	24.18784547
3264	24.18696459
3265	24.1854694
3266	24.18363944
3267	24.18232805
3268	24.18097429
3269	24.17973463
3270	24.17864594
3271	24.17780533
3272	24.17651153
3273	24.17439571
3274	24.17181283
3275	24.17032906
3276	24.16835272
3277	24.16662851
3278	24.16517629
3279	24.16419371
3280	24.16314473
3281	24.1614467
3282	24.16062452
3283	24.15854715
3284	24.15773021
3285	24.15531303
3286	24.15429355
3287	24.15214552
3288	24.15115618
3289	24.14911349
3290	24.14830761
3291	24.14750633
3292	24.14641874
3293	24.14515759
3294	24.14428042
3295	24.14314304
3296	24.14116518
3297	24.13852439
3298	24.13622609
3299	24.13424577
3300	24.13323907
3301	24.13202557
3302	24.13078864
3303	24.12749523
3304	24.12574813
3305	24.12451118
3306	24.12331647
3307	24.12207283
3308	24.12084281
3309	24.12008537
3310	24.11770832
3311	24.1162939
3312	24.11392049
3313	24.1126515
3314	24.11154644
3315	24.11053475
3316	24.10879053
3317	24.10644092
3318	24.10534946
3319	24.10427824
3320	24.10331925
3321	24.10102031
3322	24.09994407
3323	24.09923652
3324	24.09849983
3325	24.09777018
3326	24.0958395
3327	24.09488856
3328	24.09339086
3329	24.09246481
3330	24.09160132
3331	24.08980414
3332	24.08857727
3333	24.08739778
3334	24.08604733
3335	24.0848602
3336	24.08307955
3337	24.0801307
3338	24.07820355
3339	24.07694929
3340	24.07576034
3341	24.07232587
3342	24.07049631
3343	24.06956804
3344	24.06800314
3345	24.06548247
3346	24.06457476
3347	24.06289365
3348	24.06173115
3349	24.06083187
3350	24.0601966
3351	24.05917196
3352	24.05850957
3353	24.0559677
3354	24.05362183
3355	24.05238364
3356	24.05106762
3357	24.04994561
3358	24.04861443
3359	24.04735317
3360	24.04523688
3361	24.04301947
3362	24.04192252
3363	24.0410293
3364	24.03886764
3365	24.03744735
3366	24.03634287
3367	24.03385547
3368	24.03303818
3369	24.03238171
3370	24.03110382
3371	24.03037546
3372	24.02844235
3373	24.0276293
3374	24.02617805
3375	24.02537499
3376	24.02418678
3377	24.02320769
3378	24.02196633
3379	24.02114053
3380	24.01930572
3381	24.01668343
3382	24.01463353
3383	24.01329936
3384	24.01234096
3385	24.01172325
3386	24.01044949
3387	24.00935995
3388	24.00808216
3389	24.00701668
3390	24.00497159
3391	24.00347294
3392	24.00136247
3393	24.00029554
3394	23.99810731
3395	23.99741191
3396	23.99555734
3397	23.99442575
3398	23.99316765
3399	23.99145509
3400	23.98837693
3401	23.98726205
3402	23.98578919
3403	23.98456445
3404	23.9822554
3405	23.98121744
3406	23.98044205
3407	23.97841706
3408	23.97745378
3409	23.97646485
3410	23.97487521
3411	23.97214343
3412	23.97118799
3413	23.96961132
3414	23.96794989
3415	23.96665733
3416	23.96606371
3417	23.96415644
3418	23.96347243
3419	23.96282006
3420	23.96176979
3421	23.96083928
3422	23.95980899
3423	23.95767238
3424	23.95498468
3425	23.95371149
3426	23.95239067
3427	23.9513524
3428	23.94891616
3429	23.94700612
3430	23.94608849
3431	23.94419581
3432	23.94329188
3433	23.94124081
3434	23.93859098
3435	23.93797567
3436	23.93691956
3437	23.93566343
3438	23.93359026
3439	23.93214018
3440	23.93124499
3441	23.93050004
3442	23.92880713
3443	23.92692198
3444	23.92461183
3445	23.92362923
3446	23.92278777
3447	23.92171907
3448	23.91946633
3449	23.9184483
3450	23.91693297
3451	23.9152245
3452	23.91443539
3453	23.91365509
3454	23.91125173
3455	23.91031886
3456	23.90817446
3457	23.90744785
3458	23.90622497
3459	23.90309441
3460	23.90174526
3461	23.89911426
3462	23.89847353
3463	23.89689453
3464	23.89483969
3465	23.89291002
3466	23.88986358
3467	23.88923163
3468	23.88682811
3469	23.88590479
3470	23.88517116
3471	23.88298087
3472	23.8821046
3473	23.8805567
3474	23.87978034
3475	23.87768371
3476	23.87669212
3477	23.87493412
3478	23.8728011
3479	23.87179045
3480	23.86963711
3481	23.86892397
3482	23.86648765
3483	23.86469094
3484	23.86311823
3485	23.86197431
3486	23.86011713
3487	23.85917912
3488	23.85752885
3489	23.85606669
3490	23.85437228
3491	23.85279089
3492	23.85175977
3493	23.84966764
3494	23.84733446
3495	23.84656571
3496	23.84446308
3497	23.84207402
3498	23.84015415
3499	23.83821112
3500	23.83695892
3501	23.83399013
3502	23.833286
3503	23.8323189
3504	23.83091766
3505	23.82997969
3506	23.82792062
3507	23.82698405
3508	23.82545297
3509	23.82394293
3510	23.8233312
3511	23.82195016
3512	23.82036358
3513	23.81977011
3514	23.81918608
3515	23.81629742
3516	23.81456668
3517	23.81336497
3518	23.81127894
3519	23.81067734
3520	23.80937552
3521	23.80778875
3522	23.80688078
3523	23.80530614
3524	23.80412566
3525	23.80255973
3526	23.80183258
3527	23.79967551
3528	23.79872861
3529	23.7971288
3530	23.79656454
3531	23.79528499
3532	23.79472993
3533	23.79296512
3534	23.79148271
3535	23.78913166
3536	23.78683984
3537	23.78442022
3538	23.78315928
3539	23.78164174
3540	23.78004413
3541	23.77804712
3542	23.77716041
3543	23.7760275
3544	23.77391053
3545	23.77223696
3546	23.77006468
3547	23.76869222
3548	23.76708302
3549	23.76574604
3550	23.76446354
3551	23.76355774
3552	23.76190794
3553	23.76044618
3554	23.75932365
3555	23.75819529
3556	23.75718931
3557	23.75438204
3558	23.75246818
3559	23.75164117
3560	23.74990999
3561	23.74875211
3562	23.74671806
3563	23.74540383
3564	23.74405322
3565	23.74291968
3566	23.74139729
3567	23.73977345
3568	23.73897911
3569	23.73677523
3570	23.73542883
3571	23.73496329
3572	23.73321624
3573	23.73164565
3574	23.72991136
3575	23.72833704
3576	23.7254468
3577	23.7231622
3578	23.72099842
3579	23.7198087
3580	23.71879797
3581	23.71763472
3582	23.71678474
3583	23.7154148
3584	23.71402447
3585	23.71276611
3586	23.71076734
3587	23.70941597
3588	23.70756872
3589	23.70511106
3590	23.70394872
3591	23.70226969
3592	23.70128546
3593	23.69994413
3594	23.69869786
3595	23.69594248
3596	23.6934067
3597	23.69133475
3598	23.69016071
3599	23.68865577
3600	23.68785015
3601	23.68643408
3602	23.68428461
3603	23.68290694
3604	23.68210888
3605	23.68063138
3606	23.67873334
3607	23.67659033
3608	23.6746238
3609	23.67254958
3610	23.67090917
3611	23.66930821
3612	23.66783154
3613	23.66642813
3614	23.66477166
3615	23.66276363
3616	23.66147149
3617	23.66013825
3618	23.65903135
3619	23.65748187
3620	23.65604869
3621	23.6540974
3622	23.65283002
3623	23.65180588
3624	23.65002374
3625	23.64817592
3626	23.64582108
3627	23.64487519
3628	23.6428798
3629	23.64182027
3630	23.64044718
3631	23.63812203
3632	23.63567409
3633	23.63365334
3634	23.63265339
3635	23.63115793
3636	23.63060014
3637	23.62892609
3638	23.62699409
3639	23.62499009
3640	23.62348838
3641	23.62173213
3642	23.61983218
3643	23.61777045
3644	23.61589388
3645	23.61357909
3646	23.61260478
3647	23.61068546
3648	23.60923745
3649	23.60748441
3650	23.60627481
3651	23.60527496
3652	23.60418322
3653	23.60320492
3654	23.60171781
3655	23.60043233
3656	23.599327
3657	23.59763271
3658	23.59606418
3659	23.59528096
3660	23.59375961
3661	23.59189391
3662	23.59025545
3663	23.58889201
3664	23.58639742
3665	23.58541899
3666	23.58464257
3667	23.58335857
3668	23.58235135
3669	23.58022065
3670	23.57959068
3671	23.57810325
3672	23.57633115
3673	23.57458316
3674	23.5730276
3675	23.5723516
3676	23.57070601
3677	23.56950852
3678	23.56795495
3679	23.56597683
3680	23.56464371
3681	23.56360639
3682	23.56221359
3683	23.56000159
3684	23.55890798
3685	23.55776348
3686	23.55668244
3687	23.55528604
3688	23.55394871
3689	23.55325249
3690	23.55068257
3691	23.55013479
3692	23.5488743
3693	23.54667526
3694	23.54433066
3695	23.54216079
3696	23.54005063
3697	23.53871073
3698	23.5367948
3699	23.53579479
3700	23.53285749
3701	23.53186551
3702	23.53079964
3703	23.53025447
3704	23.52859902
3705	23.52663852
3706	23.52529533
3707	23.52354654
3708	23.52224559
3709	23.52106003
3710	23.51915764
3711	23.51690555
3712	23.51587739
3713	23.51393442
3714	23.51169145
3715	23.50960614
3716	23.50687002
3717	23.50588912
3718	23.50430495
3719	23.50316155
3720	23.50215449
3721	23.50055273
3722	23.49912365
3723	23.49713975
3724	23.49599797
3725	23.49512777
3726	23.49362378
3727	23.49225995
3728	23.49035384
3729	23.48911929
3730	23.48815678
3731	23.48668552
3732	23.48509102
3733	23.48310317
3734	23.48201712
3735	23.4807914
3736	23.47962606
3737	23.47816316
3738	23.47692515
3739	23.47474501
3740	23.47386734
3741	23.47100209
3742	23.46832516
3743	23.46738269
3744	23.46534606
3745	23.46411999
3746	23.46301552
3747	23.46095889
3748	23.45902541
3749	23.45658959
3750	23.45552242
3751	23.45408689
3752	23.45222362
3753	23.45016721
3754	23.44888447
3755	23.4472827
3756	23.44644892
3757	23.44542927
3758	23.44256844
3759	23.44091752
3760	23.43903404
3761	23.43763257
3762	23.43493857
3763	23.43296405
3764	23.43120567
3765	23.43020128
3766	23.42872421
3767	23.42797533
3768	23.42710021
3769	23.42523493
3770	23.42373619
3771	23.42244727
3772	23.42161913
3773	23.4203236
3774	23.4190314
3775	23.41825863
3776	23.41631059
3777	23.41466105
3778	23.4121829
3779	23.41012473
3780	23.40908308
3781	23.4083189
3782	23.40631099
3783	23.403842
3784	23.40209017
3785	23.40040467
3786	23.39935202
3787	23.39825846
3788	23.3974063
3789	23.39560422
3790	23.39456403
3791	23.39335538
3792	23.39232758
3793	23.39139682
3794	23.38856602
3795	23.38573533
3796	23.38432793
3797	23.38282946
3798	23.38156473
3799	23.38047443
3800	23.37802907
3801	23.3769311
3802	23.37497421
3803	23.3738784
3804	23.37264856
3805	23.3717976
3806	23.37091295
3807	23.36927052
3808	23.36850368
3809	23.36553225
3810	23.36350627
3811	23.36170457
3812	23.36013806
3813	23.35894499
3814	23.35724431
3815	23.3551536
3816	23.35372323
3817	23.35212609
3818	23.35043233
3819	23.34948417
3820	23.34655264
3821	23.34466555
3822	23.34355055
3823	23.34158244
3824	23.33937266
3825	23.3378262
3826	23.33671194
3827	23.33569746
3828	23.33485739
3829	23.33259268
3830	23.33043561
3831	23.3291043
3832	23.32827827
3833	23.32718862
3834	23.32642742
3835	23.32498134
3836	23.32335419
3837	23.32240694
3838	23.3205301
3839	23.31800375
3840	23.31706393
3841	23.3152979
3842	23.31403978
3843	23.31284267
3844	23.3102985
3845	23.30911418
3846	23.30683652
3847	23.30384109
3848	23.30168951
3849	23.30079274
3850	23.29927396
3851	23.2984074
3852	23.29722975
3853	23.29621402
3854	23.2951627
3855	23.29335176
3856	23.29214238
3857	23.29116185
3858	23.28921911
3859	23.28779481
3860	23.28539583
3861	23.28319036
3862	23.28177154
3863	23.28026695
3864	23.27917094
3865	23.2772751
3866	23.27571356
3867	23.2731291
3868	23.27142866
3869	23.27068439
3870	23.26930263
3871	23.26768485
3872	23.26604765
3873	23.26391411
3874	23.26263407
3875	23.26158172
3876	23.25932504
3877	23.25681197
3878	23.2553829
3879	23.25338272
3880	23.25209712
3881	23.25074499
3882	23.24832808
3883	23.2459939
3884	23.24435831
3885	23.24330552
3886	23.24189033
3887	23.24055485
3888	23.23973985
3889	23.23855588
3890	23.23674062
3891	23.23491693
3892	23.23268114
3893	23.23102827
3894	23.22860961
3895	23.22739112
3896	23.22586431
3897	23.2240759
3898	23.22237607
3899	23.22065493
3900	23.21920136
3901	23.21730236
3902	23.21517554
3903	23.2137377
3904	23.21238012
3905	23.2108176
3906	23.20975918
3907	23.20737832
3908	23.2053154
3909	23.20341618
3910	23.2019844
3911	23.20033973
3912	23.19918868
3913	23.19737087
3914	23.19552068
3915	23.1941228
3916	23.19284758
3917	23.19187488
3918	23.18943542
3919	23.18849691
3920	23.18655123
3921	23.18513156
3922	23.18340866
3923	23.18258238
3924	23.18008492
3925	23.17835036
3926	23.17658907
3927	23.17536984
3928	23.17376772
3929	23.17284012
3930	23.17157795
3931	23.1697238
3932	23.16885985
3933	23.16669884
3934	23.1646842
3935	23.16350041
3936	23.16286241
3937	23.16133639
3938	23.16037464
3939	23.15818836
3940	23.15662602
3941	23.15544617
3942	23.15406417
3943	23.1528115
3944	23.15175363
3945	23.15075475
3946	23.14879072
3947	23.14766805
3948	23.14708798
3949	23.14570755
3950	23.14423578
3951	23.14223498
3952	23.14003262
3953	23.13839725
3954	23.13742619
3955	23.13628572
3956	23.13520898
3957	23.13363141
3958	23.13239655
3959	23.13079714
3960	23.12974244
3961	23.12778401
3962	23.12660477
3963	23.1242227
3964	23.12304731
3965	23.12182912
3966	23.12122999
3967	23.12009285
3968	23.11756576
3969	23.11529432
3970	23.11371803
3971	23.11268038
3972	23.11132142
3973	23.10957715
3974	23.10719298
3975	23.10600123
3976	23.10457532
3977	23.10328007
3978	23.10130641
3979	23.09929664
3980	23.09752386
3981	23.09511798
3982	23.09334186
3983	23.09184258
3984	23.09104358
3985	23.08950817
3986	23.08860838
3987	23.08723614
3988	23.08557575
3989	23.08368193
3990	23.08210655
3991	23.08051558
3992	23.07912572
3993	23.07653031
3994	23.07549382
3995	23.07323477
3996	23.07135254
3997	23.06957678
3998	23.06847233
3999	23.06627893
4000	23.06495355
4001	23.06330317
4002	23.06131793
4003	23.05961185
4004	23.05793749
4005	23.05693417
4006	23.05522183
4007	23.05431736
4008	23.05264443
4009	23.05146425
4010	23.05053644
4011	23.04972981
4012	23.04848348
4013	23.04716397
4014	23.04613244
4015	23.04518265
4016	23.04420411
4017	23.04265015
4018	23.04055781
4019	23.03972571
4020	23.03877862
4021	23.03803978
4022	23.03526975
4023	23.0339559
4024	23.03304613
4025	23.03207634
4026	23.03019077
4027	23.02854984
4028	23.02633421
4029	23.02404364
4030	23.02299435
4031	23.0218531
4032	23.02067291
4033	23.01872291
4034	23.01616791
4035	23.01454306
4036	23.01262793
4037	23.01152786
4038	23.00991718
4039	23.00911864
4040	23.00759001
4041	23.00649447
4042	23.00460259
4043	23.00331217
4044	23.00226819
4045	23.00051448
4046	22.99855931
4047	22.99749751
4048	22.99440584
4049	22.99274922
4050	22.99112624
4051	22.98879322
4052	22.98789059
4053	22.9861802
4054	22.98524868
4055	22.9841235
4056	22.98232245
4057	22.98006598
4058	22.97905433
4059	22.9774634
4060	22.97632708
4061	22.97478175
4062	22.97382606
4063	22.9725485
4064	22.97096803
4065	22.96968569
4066	22.96812945
4067	22.96692155
4068	22.96586378
4069	22.96488252
4070	22.96310913
4071	22.96061801
4072	22.95850136
4073	22.95684823
4074	22.95544416
4075	22.95424863
4076	22.9523974
4077	22.95080665
4078	22.9503284
4079	22.94862348
4080	22.9471875
4081	22.94528177
4082	22.94433961
4083	22.94244124
4084	22.94141409
4085	22.94002979
4086	22.93841133
4087	22.93762713
4088	22.93604234
4089	22.93477913
4090	22.93272435
4091	22.93184566
4092	22.93067478
4093	22.92918776
4094	22.92797281
4095	22.92644764
4096	22.92533247
4097	22.92414417
4098	22.92259676
4099	22.92049031
4100	22.91860894
4101	22.91752582
4102	22.91583172
4103	22.91482912
4104	22.91317913
4105	22.91225372
4106	22.90973183
4107	22.90854024
4108	22.90725176
4109	22.90585965
4110	22.90447448
4111	22.90286212
4112	22.90188931
4113	22.90053137
4114	22.89952624
4115	22.89825333
4116	22.89671013
4117	22.89514958
4118	22.8938602
4119	22.89197387
4120	22.89066369
4121	22.88937106
4122	22.88778338
4123	22.8865006
4124	22.88498163
4125	22.8832154
4126	22.88160223
4127	22.88040919
4128	22.87910568
4129	22.87782281
4130	22.87600617
4131	22.87439959
4132	22.87326114
4133	22.87080704
4134	22.86984125
4135	22.86814315
4136	22.86584272
4137	22.86425275
4138	22.86333047
4139	22.86202076
4140	22.86083611
4141	22.8586264
4142	22.85728866
4143	22.85544644
4144	22.8544013
4145	22.85297959
4146	22.85178677
4147	22.85015469
4148	22.84897989
4149	22.84819214
4150	22.84683839
4151	22.84509152
4152	22.84355511
4153	22.84301449
4154	22.84112279
4155	22.84015432
4156	22.83880143
4157	22.83756301
4158	22.8357738
4159	22.8341666
4160	22.83287854
4161	22.83172719
4162	22.83005218
4163	22.82821613
4164	22.82663923
4165	22.82588575
4166	22.82443059
4167	22.82225216
4168	22.82091764
4169	22.81958705
4170	22.81807205
4171	22.81634152
4172	22.81493502
4173	22.81390081
4174	22.81279174
4175	22.81142129
4176	22.80948345
4177	22.8076668
4178	22.80652496
4179	22.80468685
4180	22.80307784
4181	22.80150205
4182	22.79946361
4183	22.79832778
4184	22.79693563
4185	22.79541764
4186	22.79372906
4187	22.79216726
4188	22.79051959
4189	22.78954066
4190	22.78764129
4191	22.78605616
4192	22.78522903
4193	22.78352842
4194	22.7820247
4195	22.78108599
4196	22.78012786
4197	22.77849358
4198	22.77770334
4199	22.7760098
4200	22.77431291
4201	22.7731042
4202	22.77129889
4203	22.76994779
4204	22.76843931
4205	22.76649806
4206	22.76530654
4207	22.76392228
4208	22.76213826
4209	22.76024553
4210	22.75916666
4211	22.75804317
4212	22.7555553
4213	22.75411335
4214	22.75211057
4215	22.75063478
4216	22.74898627
4217	22.74701543
4218	22.74562782
4219	22.74444995
4220	22.74284284
4221	22.74138046
4222	22.74070282
4223	22.73994437
4224	22.73883475
4225	22.73720346
4226	22.7363722
4227	22.73442332
4228	22.73268051
4229	22.73105851
4230	22.7297909
4231	22.72815099
4232	22.72618973
4233	22.7244517
4234	22.72357915
4235	22.72301922
4236	22.72239032
4237	22.72117138
4238	22.72034038
4239	22.71797035
4240	22.7160629
4241	22.71451453
4242	22.71299739
4243	22.71233541
4244	22.71200535
4245	22.71103376
4246	22.70933367
4247	22.70760154
4248	22.70650893
4249	22.70476123
4250	22.7037959
4251	22.70233797
4252	22.70034728
4253	22.69887786
4254	22.69656628
4255	22.69499603
4256	22.69373461
4257	22.69311155
4258	22.69219777
4259	22.69099618
4260	22.68943909
4261	22.6872847
4262	22.68604509
4263	22.68489179
4264	22.68326271
4265	22.68188627
4266	22.6805119
4267	22.67900679
4268	22.67705249
4269	22.67593733
4270	22.67446275
4271	22.67291906
4272	22.67157856
4273	22.66986359
4274	22.66791688
4275	22.66546971
4276	22.66415082
4277	22.66182844
4278	22.66094411
4279	22.65919714
4280	22.65800726
4281	22.65593042
4282	22.65459716
4283	22.65329742
4284	22.65239803
4285	22.6514601
4286	22.65095461
4287	22.64882974
4288	22.6477815
4289	22.64625448
4290	22.64556845
4291	22.64389614
4292	22.64262395
4293	22.64219762
4294	22.64079388
4295	22.6393138
4296	22.63750845
4297	22.63585638
4298	22.63456839
4299	22.63239104
4300	22.63037871
4301	22.62870294
4302	22.62745315
4303	22.62594934
4304	22.62443773
4305	22.62276449
4306	22.62155876
4307	22.62051838
4308	22.61968404
4309	22.61792613
4310	22.61676363
4311	22.61529279
4312	22.61333493
4313	22.61194734
4314	22.61011307
4315	22.60930814
4316	22.60810686
4317	22.60659242
4318	22.60477172
4319	22.60335637
4320	22.60149887
4321	22.60020708
4322	22.59790729
4323	22.5964524
4324	22.59463225
4325	22.59357646
4326	22.59194741
4327	22.59000323
4328	22.58917984
4329	22.58744401
4330	22.58571271
4331	22.58382283
4332	22.58284139
4333	22.58123702
4334	22.5801282
4335	22.57908028
4336	22.57818116
4337	22.57720099
4338	22.57647038
4339	22.57457394
4340	22.573522
4341	22.5714748
4342	22.57004953
4343	22.56857925
4344	22.56767407
4345	22.56553813
4346	22.564688
4347	22.56291506
4348	22.56174202
4349	22.55943271
4350	22.55870235
4351	22.55775431
4352	22.55546513
4353	22.55419112
4354	22.55296252
4355	22.55194744
4356	22.55064445
4357	22.54923074
4358	22.54802903
4359	22.54678243
4360	22.54546468
4361	22.54447763
4362	22.54271686
4363	22.5407222
4364	22.53948539
4365	22.53798796
4366	22.53642771
4367	22.53564939
4368	22.53385379
4369	22.53253415
4370	22.53075514
4371	22.52899646
4372	22.52759286
4373	22.52627259
4374	22.52455992
4375	22.52388024
4376	22.52288504
4377	22.5218384
4378	22.52053192
4379	22.5190174
4380	22.51691402
4381	22.51559216
4382	22.51394016
4383	22.51258794
4384	22.51186842
4385	22.5103735
4386	22.50858627
4387	22.50719225
4388	22.50540788
4389	22.5039827
4390	22.50234028
4391	22.50136858
4392	22.49965391
4393	22.49832489
4394	22.49747281
4395	22.49632192
4396	22.49537782
4397	22.4942612
4398	22.49256809
4399	22.4918576
4400	22.49028491
4401	22.48902956
4402	22.48770639
4403	22.48692562
4404	22.48598501
4405	22.48453287
4406	22.48331173
4407	22.48198545
4408	22.48089912
4409	22.47936245
4410	22.4777818
4411	22.47677947
4412	22.4748984
4413	22.4735499
4414	22.47211322
4415	22.47111853
4416	22.46972221
4417	22.46840968
4418	22.46665152
4419	22.46534802
4420	22.46467558
4421	22.46363764
4422	22.46132284
4423	22.45941803
4424	22.45788432
4425	22.45672859
4426	22.4556512
4427	22.45459793
4428	22.45345883
4429	22.45218325
4430	22.45036086
4431	22.44901773
4432	22.44846059
4433	22.44728121
4434	22.44603167
4435	22.44456134
4436	22.44344457
4437	22.44252976
4438	22.44078494
4439	22.43879862
4440	22.43699191
4441	22.43607755
4442	22.43473897
4443	22.43334269
4444	22.43195298
4445	22.4308135
4446	22.42922295
4447	22.42769525
4448	22.42690541
4449	22.42625994
4450	22.42474298
4451	22.42405733
4452	22.4225807
4453	22.42141479
4454	22.41936708
4455	22.41873464
4456	22.41763153
4457	22.41625496
4458	22.41522644
4459	22.41420113
4460	22.41277373
4461	22.41132408
4462	22.40985132
4463	22.40946987
4464	22.40841013
4465	22.40714107
4466	22.40542595
4467	22.40427151
4468	22.40309675
4469	22.40217591
4470	22.40083249
4471	22.39945185
4472	22.39813015
4473	22.39687415
4474	22.39599735
4475	22.39469684
4476	22.3931434
4477	22.39179767
4478	22.39046164
4479	22.38824996
4480	22.38702545
4481	22.38602062
4482	22.38510117
4483	22.38415271
4484	22.38244972
4485	22.38084567
4486	22.37942641
4487	22.37868539
4488	22.37780295
4489	22.37683244
4490	22.37584146
4491	22.37454982
4492	22.37372915
4493	22.37287245
4494	22.37090707
4495	22.36998972
4496	22.36808588
4497	22.36631803
4498	22.36491201
4499	22.36332539
4500	22.36143648
4501	22.36052225
4502	22.35984217
4503	22.35925608
4504	22.35798164
4505	22.35688503
4506	22.35542208
4507	22.35394688
4508	22.35239042
4509	22.35155073
4510	22.35051805
4511	22.34953913
4512	22.34819522
4513	22.34748672
4514	22.3457806
4515	22.3441613
4516	22.34304373
4517	22.34167159
4518	22.34030473
4519	22.33928457
4520	22.33816475
4521	22.3366534
4522	22.33488445
4523	22.33391113
4524	22.33214141
4525	22.33010208
4526	22.3287392
4527	22.32668855
4528	22.32556211
4529	22.32469036
4530	22.32307136
4531	22.32114072
4532	22.31970833
4533	22.31837563
4534	22.31694926
4535	22.31524394
4536	22.3137867
4537	22.3124232
4538	22.31159684
4539	22.31056359
4540	22.30889814
4541	22.30755164
4542	22.3061867
4543	22.30464812
4544	22.3025044
4545	22.30175194
4546	22.30047315
4547	22.29885168
4548	22.29768989
4549	22.29599524
4550	22.29487035
4551	22.29304845
4552	22.29160905
4553	22.28979548
4554	22.28840481
4555	22.28705887
4556	22.2858642
4557	22.28492167
4558	22.28426113
4559	22.28232247
4560	22.28064949
4561	22.27894605
4562	22.27736934
4563	22.27584739
4564	22.27427778
4565	22.27269417
4566	22.27057588
4567	22.2695026
4568	22.26871949
4569	22.26739108
4570	22.26607794
4571	22.26493599
4572	22.2644649
4573	22.26366435
4574	22.2628613
4575	22.26149484
4576	22.26059826
4577	22.25913195
4578	22.25723484
4579	22.25649237
4580	22.25547216
4581	22.25411474
4582	22.25244644
4583	22.25134505
4584	22.24961116
4585	22.24866225
4586	22.24684608
4587	22.24609368
4588	22.24524107
4589	22.24412524
4590	22.24226528
4591	22.24112382
4592	22.23964481
4593	22.23826549
4594	22.23716725
4595	22.23597127
4596	22.23493019
4597	22.23334306
4598	22.23214603
4599	22.23057963
4600	22.22939786
4601	22.22787445
4602	22.22663649
4603	22.22575885
4604	22.22460477
4605	22.22352533
4606	22.22257408
4607	22.22101675
4608	22.2195095
4609	22.21800414
4610	22.21630889
4611	22.21424849
4612	22.21313899
4613	22.21182541
4614	22.21090787
4615	22.20895608
4616	22.20738428
4617	22.20643347
4618	22.20438005
4619	22.2034576
4620	22.20169244
4621	22.20028719
4622	22.19856597
4623	22.19701495
4624	22.19589839
4625	22.19505388
4626	22.19362002
4627	22.19215716
4628	22.19126165
4629	22.19025743
4630	22.18848226
4631	22.18786032
4632	22.18622414
4633	22.18586885
4634	22.1842213
4635	22.18354093
4636	22.18272875
4637	22.18156076
4638	22.18083441
4639	22.17958748
4640	22.17863519
4641	22.17731977
4642	22.17633255
4643	22.1745601
4644	22.17356072
4645	22.17189611
4646	22.16998192
4647	22.16866437
4648	22.16783041
4649	22.16559874
4650	22.16424857
4651	22.1626725
4652	22.16105091
4653	22.16012632
4654	22.15888693
4655	22.15822304
4656	22.1563869
4657	22.15525675
4658	22.15401128
4659	22.15308899
4660	22.15209341
4661	22.15058139
4662	22.14935427
4663	22.14856012
4664	22.14745401
4665	22.14600953
4666	22.14472917
4667	22.14368811
4668	22.14258844
4669	22.14118128
4670	22.13985955
4671	22.13895842
4672	22.13746914
4673	22.13685009
4674	22.13592253
4675	22.13460747
4676	22.13382434
4677	22.13175123
4678	22.13087866
4679	22.13030756
4680	22.12913237
4681	22.12789472
4682	22.12599117
4683	22.12443971
4684	22.12352906
4685	22.12176655
4686	22.12111186
4687	22.1195847
4688	22.11780141
4689	22.1160476
4690	22.11516098
4691	22.11332511
4692	22.11234039
4693	22.11168501
4694	22.10969299
4695	22.10864122
4696	22.10721946
4697	22.10570498
4698	22.10447152
4699	22.10391413
4700	22.10253419
4701	22.10140256
4702	22.10006009
4703	22.09879849
4704	22.09736193
4705	22.09636097
4706	22.09483999
4707	22.09403712
4708	22.09245083
4709	22.09095433
4710	22.08989319
4711	22.08866863
4712	22.08704467
4713	22.0862933
4714	22.0850516
4715	22.0834154
4716	22.08117501
4717	22.08027703
4718	22.07852729
4719	22.0774048
4720	22.07650458
4721	22.07553224
4722	22.07476278
4723	22.07363354
4724	22.07287288
4725	22.07140149
4726	22.07048711
4727	22.0690658
4728	22.06686166
4729	22.06565324
4730	22.06420801
4731	22.06361677
4732	22.06237998
4733	22.06054568
4734	22.05947474
4735	22.05849125
4736	22.05757267
4737	22.05618196
4738	22.05541327
4739	22.05345785
4740	22.05247792
4741	22.05152636
4742	22.05031134
4743	22.04887006
4744	22.04683452
4745	22.04508395
4746	22.04363453
4747	22.04226934
4748	22.04086417
4749	22.04005917
4750	22.03833721
4751	22.03714956
4752	22.03527678
4753	22.0340437
4754	22.03212737
4755	22.03053368
4756	22.02957316
4757	22.02842372
4758	22.0269355
4759	22.02605593
4760	22.02467206
4761	22.02316826
4762	22.02168575
4763	22.02074152
4764	22.01947326
4765	22.01912488
4766	22.01848117
4767	22.0176466
4768	22.01633592
4769	22.01502008
4770	22.01427083
4771	22.01304189
4772	22.01192842
4773	22.00989888
4774	22.00848467
4775	22.00668978
4776	22.00521771
